,p_prism,p_trmm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,pet_modis,pet_gldas,pet_tc,pet_nldas,pet_gmet,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas,p_prism_cvws,p_trmm_cvws,p_dmet_cvws,p_chirps_cvws,p_psn_cvws,aet_modis_cvws,aet_gldas_cvws,aet_tc_cvws,aet_fldas_cvws,pet_modis_cvws,pet_gldas_cvws,pet_tc_cvws,pet_nldas_cvws,pet_gmet_cvws,sm_smos_cvws,sm_smap_cvws,sm_tc_cvws,sm_gldas_cvws,r_tc_cvws,r_gldas_cvws,r_fldas_cvws,swe_gldas_cvws,swe_fldas_cvws,swe_dmet_cvws,swe_tc_cvws,ETkc,pet,aet,kc,ssebop_cv,ssebop_cvws,swe_lrm,swe_snodas,qs_in_km3,qs_out_km3,Sres_cv,Sres_cvws,grace,wells_ds_km3,c2vsim_ds,ETkc_cvws,r_gldas_cv,r_fldas_cv,r_tc_cv
2009-06-30,0.3604521242387856,0.6129093920710381,0.5040015881838351,0.2995979413457772,0.7395572886669273,1.931603079808265,2.492735703055569,0.6596897069222437,0.8896713220348377,11.948920762623324,18.641392192517394,10.554530245800454,16.79695831480984,10.961752856647687,,,1.8683146912864377,21.399397200886728,0.010900206719827416,0.1309590243810662,0.005327730700207653,3.3411155732941515,3.5806737703420883,3.899570508525125,2.4594199226009144,3.7549164867094507,6.711467512576424,10.294597364137822,6.844897969165556,8.66096186626773,34.92979997443182,49.057586021722486,27.65589402643755,41.511051984415225,28.142960996404728,,,8.013308872895548,58.49505538464061,0.3576173818606883,0.26911043801221257,0.10271646101122756,0.003232778667430738,0.014678362879817953,1.9060376135537531,0.038702695183058834,11.019880949042765,19.922856953906248,2.9555892101074224,0.9988334934391534,5.481872999999998,18.524557,0.0,0.07180100000000002,1.5098838571671858,0.5919210669772801,1.83577224876,24.713335500360003,5.118220807731782,,-25.130406796767602,15.799745381810924,0.13815141363114636,0.0973887303110199,0.34671717514086087
2009-07-31,0.0,0.018694855701618364,0.0,0.03843975988779008,0.04620596963113404,1.5748618531494232,1.1437609404978413,0.19827833473875325,0.37819233212866815,13.586242184329505,24.388820739761588,12.096902312332652,21.014071713806892,13.351220819308267,,,1.4346899074702557,19.327483241573344,0.0,0.09536591122106933,3.803034781945394e-09,0.09881374167831014,0.3423595625905593,0.03040442396525982,0.3474230508508181,0.2797685374906389,4.4632244872163715,7.2849233858883276,3.0958476169896727,7.5639957970011125,43.235605082020605,68.04583644831031,33.60056622017455,54.30887980232173,35.846226118889625,,,5.547278134413753,50.1110637303477,0.0345421618945451,0.18870218114617013,0.003149679613440713,0.00012944076921889196,0.0,0.899252034580417,0.0,12.098318025909279,22.98163984453125,2.171262062878418,1.0271721176190476,5.064399,15.170495,0.0,0.0009130000000000001,1.7433719926279883,0.3954687136358401,1.52608489212,21.505477104,-7.7438551147275225,,-27.438160178069662,14.986680659976226,0.0933362699251008,0.003149675810405931,0.0345421618945451
2009-08-31,0.0014248578874813216,0.04264903655675272,9.525573944901964e-05,0.06936965922128092,0.09393176282810826,1.262459393812695,0.5513019433530371,0.15163145899406327,0.1781021883483938,12.198815944312999,20.6241805800305,10.747541796696146,18.5466187938815,11.64907075532768,,,1.1900172965570759,18.252102237766856,0.0,0.07514967655254849,6.21350020212832e-06,0.3898060623190243,0.575581768864039,0.4235587977089771,0.6417824568070489,0.613027245358844,3.9038857316713576,3.5129863073055643,1.7251252611977288,4.131918272822373,37.956801332397276,58.00668241988592,30.1436091066495,49.074115593457954,31.53887372076964,,,4.390716232010491,45.318329477202866,0.012213403904749042,0.14739078527962354,0.004495507106273571,0.00040572630259132463,0.0,0.3188284960978168,0.0,10.98111247437237,20.62852376484375,1.7443796177856448,1.0380743693121695,5.298839,14.607354,0.0,0.000116,1.428348658764642,0.3214354594406401,1.3271689734,19.08294828708,-26.28603932884859,-0.3351494888500001,-30.03920039838977,13.622538812231033,0.07224110872707505,0.004489293606071442,0.012213403904749042
2009-09-30,0.13925214070074407,0.27487426186926023,0.18288616699212104,0.2483786030543091,0.3762291986514741,0.9391861397130258,0.4242122856593171,0.22654746086484215,0.17025087814605416,10.396792096716917,16.57596911027128,8.3460955170234,15.009060749997806,9.396334475144467,,,1.0258149385762132,17.83693412315636,0.0,0.0632388793165175,0.0014383849700778295,0.3571679990017701,0.9894941630395004,0.4507634283610389,1.083117403012818,1.0452709875268706,3.317266048339811,1.967641045112168,1.2424280006382729,2.3829161687482454,30.93394651760325,46.800140607706425,23.455759807757946,40.56882300664475,25.440351686782922,,,3.6777453432972544,43.34070049874346,0.00015829383929803921,0.12162143171145025,0.007680043515389963,0.0010535172619332877,0.0,0.11711444995994524,0.0,8.467494370142086,17.468343987890623,1.3662505827026368,0.9871077601058204,2.120551,6.2901479999999985,0.0,8.700000000000001e-05,0.8967661659136511,0.28529715151872004,1.2431381484000001,17.8067208042,-32.81235015210114,,-32.35352239988151,10.845574278768872,0.058382552394932744,0.006241658545312133,0.00015829383929803921
2009-10-31,2.150010586038922,2.7059684750024093,2.485856245131832,1.9544454059013672,3.453236736705321,0.8745998838488471,1.0837748427057632,2.1703367422734936,0.7112801729170759,4.697192550937131,10.402394037121867,5.096680940931464,8.795903574122244,5.536469155618444,,,1.076217254183153,19.079769474874325,0.1127893556648196,0.18832735530489306,0.19786356086615609,11.590133502149596,9.582357805392892,12.401958422233847,8.377864827203442,9.757696600205056,3.0475136627501977,3.2756033418632096,8.249995346286594,2.6840330922628226,13.590353496057679,27.570816538658182,14.133351695595847,23.415622141673705,14.68244296085984,,,4.30124581444106,46.47700492222381,0.487566263095534,0.30866410873997463,0.7554111141600839,0.03238003552328713,0.0534917267591252,0.08560697414365563,0.00744623953317647,3.6680543947028843,8.018348466796875,1.459632877734375,0.8736099694179894,0.968132,3.112953,0.0,0.11243400000000002,0.8679142979965067,0.48274770604032,1.056629805,17.37387046956,-37.347109831322825,,-32.3448914592027,5.840968173604235,0.12033675343508157,0.5575475532939278,0.37477690743071446
2009-11-30,0.4868990035057936,1.296625441124961,0.5988842424254225,0.9059570262650728,1.8795258671886683,0.7515949492477968,0.9017649683837156,0.542598538426134,0.5919759092375434,4.28046951923997,5.667322057504567,2.801692366234104,4.9798626688086705,3.0432349568710024,,,1.0276874033533492,20.35340268371793,0.019821704573866648,0.1305297738825505,0.034508613478069314,3.9587263635386334,6.275915598667322,4.691384412604847,5.46331329020345,5.517939249317809,2.618605164282978,2.932270053736752,3.0980242908720275,2.8305053033504546,12.62106976639889,15.756488538111428,7.743372404815784,13.304944443496748,8.720845187779735,,,4.393854304690097,50.32023664017749,0.1741432640129773,0.20250824748683444,0.1717167671459984,0.15350801499410838,0.22544935152907014,0.16924320919673086,0.11424560213534117,2.830823463034328,7.719279087304688,1.330528145581055,0.761516435026455,0.216123,0.788766,0.0,0.520478,0.605558998416653,0.34161967448064,0.9768865564799999,16.8897271026,-39.32820299663836,10.711139043,-32.35200899297343,4.697833678069509,0.07197847360428394,0.1372081536679291,0.15432155943911066
2009-12-31,2.979936726293073,3.6955641423178696,3.309616202984237,2.862722370409705,4.412574062090833,0.557205838224211,0.7137218284830703,1.2981859461231706,0.7463093709141997,1.7763618636750038,2.926962279330789,1.3478074991936333,2.618556208230823,1.6005008314599212,,,3.1458713130879503,22.17511547585995,0.1433021581932156,0.2366021081667564,0.1402795760731742,16.310048705802654,13.58461227281785,17.797287804630272,14.371453823461742,12.821191527376616,1.8331763495056,2.0866327105436207,3.006747011562424,2.614689404029741,4.9926251587613555,7.2666600781509505,3.1837328398854607,5.888272998240926,4.958812198665257,,,10.917665795836184,55.20711355913611,0.7336564014202378,0.3668313975225869,0.5498561038301704,0.7087149983143275,1.7725421392721727,1.8406083832059807,4.82188418586102,1.4934051520253175,3.4840693775390625,1.1082582861328127,0.6180914332275133,0.34333600000000003,0.740638,11.36968203052506,9.388607,0.5815260446363211,0.48318319577088,0.9752077901999999,17.59092101124,-36.831017990078614,,-31.79027052412312,2.7693756633067066,0.13022928935583053,0.40957652775699616,0.5903542432270222
2010-01-31,5.838956021405915,6.501438298356384,6.518313333641144,6.685237293456462,7.485631203391379,0.6976301362897371,1.0455702222324212,1.6506013616006727,1.4226012773790162,1.791738509766185,2.5978826808884947,1.7111258159105116,2.7571634627085966,1.5221112241259656,6.630144242780332,,6.388750500389347,26.683372758093704,0.4831883263430565,1.0368258509256825,0.44658319249224426,28.254417628077,22.045531438202268,29.167518713683876,26.297213979707603,20.980811240957546,1.9725682055345304,2.8143149273579318,4.4078536791097696,3.9568623825602884,4.8353132391554094,6.070369605507772,4.67516373923332,5.71861065865944,5.102141603561014,20.168639537242512,,21.377230268837646,67.9079598548076,9.015962182562,1.7410604454767773,1.539707162520514,1.4892920388465236,4.107402853983558,6.01429537434113,6.307879877290668,1.7407822909424393,3.498943231933594,1.3465107017578126,0.7091777600000001,0.07639800000000001,0.582226,22.560737328051594,21.676247000000004,1.2025652370812403,2.0443673949696,1.04831985024,20.55809538912,-36.66513589308863,,-30.248910077144497,3.0157203601872324,0.7042345945510948,1.0931239700282698,8.532773856218943
2010-02-28,3.6897153215631375,4.77953793285388,4.036566029530263,4.2819987378371565,5.149768600267131,1.1248077673247217,1.5791064663443086,2.1375878399898705,1.889843271910865,2.352957291506712,3.540651723246856,2.358406441605612,3.5506667125517093,2.357936383709547,6.5324194438713326,,6.775917408747923,30.02130902610753,0.4668229758174544,1.2328596037654982,0.4390760072684094,17.49999548163729,17.048918581377023,18.17212916689218,17.335923142790122,14.439388794865199,3.07472810303316,4.013848094688741,5.105045287930436,5.1516343003371095,6.4762971261777755,8.403448013438895,5.565895090584399,7.565438734558426,6.774435867979177,20.13577772140653,,22.531181361469642,77.63770033036002,5.941342124228133,2.379139202402336,2.105437381160127,1.3865684128955158,6.321013973906284,7.581595493319903,7.497759127009883,2.5338503317879995,4.427618303320313,2.1020552967041013,0.7310105105820107,0.8317589999999999,2.125799,29.07793640279142,25.731170999999993,1.2221354858321418,2.05389679104,1.2051124269600002,23.26166645664,-2.8476954947818958,-2.4048036551,-28.75231498064477,4.483770667496438,1.146279598636838,1.6663613738917173,5.474519148410679
2010-03-31,1.5194756275758246,2.1865894368213983,1.805684779602544,1.865583747980075,3.0235684793753332,2.0063513840209724,3.627810848675455,2.2643195826329325,3.2425411733353,5.736776142069116,7.695957186140947,4.749122456727345,6.943151953298542,4.837247662716899,5.596094788160781,,5.991755159626693,31.22934529574623,0.07689017863129423,1.392393525925419,0.1797838475538641,10.551912039576251,9.402537957775603,11.881375675988311,10.505375663051268,9.161241106823788,4.881763736670532,8.808542715604624,7.360400544316122,9.211965776285751,14.010355587352993,19.211402897181877,11.196197623863103,16.915730335638372,13.211175843059335,18.167768097106503,,21.01209624743173,82.74006098504016,2.743755085915733,3.346652749356853,1.877086844710731,0.7248645372378464,6.036835218890383,9.024414683400057,6.9580358188132365,5.111248303898772,9.819695334375002,3.5499043182128904,0.7617936406878307,2.680415,7.781311,31.813937183184102,26.845719000000003,1.0111250363710762,1.29855697938432,1.5047148511200001,26.1017072844,1.880889567428193,,-27.95239283440333,7.986660656548331,1.9542592234314342,1.697302997156867,2.6668649072844386
2010-04-30,3.4080844790780382,3.9780787949038734,3.719017016023239,3.0764612177293684,4.811479207713862,1.9595427556456442,4.109113189711873,3.5915878436876656,3.6172845419925936,5.856436556416912,9.331540426013888,6.057122497626247,8.516076967912518,5.8865918549705185,4.019301360385228,,5.7303190901515055,30.140495039864287,0.223114959771262,1.0924682717060534,0.3958298578866046,18.293510233064765,14.188836661212788,19.540395873414113,15.434090181404784,14.00776422320045,5.124591510470007,10.355731665404411,11.045513855752597,10.86846500009706,14.891636566368444,23.707092491160246,14.540156343860964,20.81222641848996,15.408210400603267,15.834329216863914,,20.78792701650663,81.97551169295191,7.231395101683332,2.865068719631596,3.4381477004056507,0.2589665474055658,4.427719849722647,10.443231876373783,6.514564285909835,5.421599699091523,9.925074882421875,3.429574920703125,0.8134566052910052,4.153434,11.740289,28.70516335798985,27.051572000000004,1.5567617391409925,1.80589762234368,1.9012515345599996,28.818595002,1.0822928576563022,,-27.168451793051645,8.586648453915886,1.7726004479255426,3.0423178425190462,7.00828014191207
2010-05-31,0.7358143567077079,0.8044996348070832,0.8664705437473788,0.5936847781854646,1.3566563222561276,2.1934565475309675,4.611793469543245,1.9159962842616864,2.947577676897457,9.708267022919475,14.835133009335205,8.80111306796262,12.642368932529884,8.8490486276618,2.437387915938693,,4.073101957379012,27.74180123434711,0.02883318753747848,0.4391102700649219,0.014796760311879771,6.432986855255338,4.717037964233099,6.695831234351747,4.339457361168094,4.890032920958955,6.971579112325463,12.499032807417093,9.69385290010695,10.87654633100217,25.521595532003552,38.441855078879186,21.70986419510452,31.05964994664998,22.314441823921968,11.335598856263106,,16.202051972916408,76.60629434436385,2.3340781697342234,1.3444542682561127,1.014145498945888,0.036175826041227835,1.972715004298727,10.374395010035107,3.1154262165544155,8.837828899746103,16.2662385234375,3.8929669176269535,0.8964742501587301,5.766409,19.00904,13.222409472797692,15.573767000000002,2.436819633899396,1.5685801849036798,2.01048235596,30.096680105759997,-5.100123883853849,7.475122501,-27.69213659971137,13.615951464540599,0.9053439981911908,0.9993487386340082,2.305244982196745
2010-06-30,0.019325849293318587,0.05799324349227194,0.029366234667932364,0.13580687221101562,0.30977825051788244,2.2008010641330107,4.0938153658880445,0.859185605142073,2.081709860003126,12.418869399338774,20.220701687735108,11.372606221985775,16.943152421249714,11.696100470170212,2.1679312988934454,,2.6764326815587385,24.440045670857273,0.00014859378709019608,0.20144458818448133,0.0004677460171870923,0.9372323838855692,0.9626641310392124,1.1052267242078584,1.1370990060295612,1.222303182685597,8.023581481825444,13.610428238789384,8.137547711919613,11.596488695078518,36.9998905784085,53.90224157550702,29.856651255822765,43.04945167115133,29.95534348197052,8.532796534034876,,10.371958362038912,67.67681805307362,2.0548860507453908,0.5372519878866466,0.6265827691233304,0.004808518295208236,0.4353696754096504,8.769474064596011,0.07964446360596078,11.928861765939523,20.805724961718752,3.557420460571289,1.0001459460317461,5.840141,19.320824,0.0,1.4888900000000003,2.681642811097728,1.2128853844684802,2.0640721280400003,31.807053077279996,15.148117655256511,,-28.62909883511929,17.751642183631958,0.33580739970216533,0.6261150231061433,2.054737456958301
2010-07-31,0.0005476594720656343,0.01684355312459631,0.0,0.038760850687399324,0.28274774563403765,2.1058572470978696,2.0525508355526685,0.42456346255171057,0.8180325982766202,13.326597644220733,23.288409416392447,11.948713354983257,19.827543643700075,12.650050839803347,0.9416951414907092,,1.9031480185502616,21.031113031106152,0.0,0.12417425113330338,8.865937865014282e-09,0.13523585333658494,0.2169823582099428,0.04717873045390485,0.3786250319458969,1.0019395456941789,6.330647281765041,10.285572568713793,4.430795953131085,9.65822684647595,42.591390841559246,65.07012156869743,33.33575073210304,51.04395922081147,34.41278982906624,2.6123581460913927,,6.718533412651969,55.76404972888735,0.047920707329823516,0.28580271140537983,0.043701318073594585,0.00012102820486343967,0.016773641883283424,6.449185089280291,0.0,12.393205156218132,22.3983013359375,2.953723046704101,1.031473122275132,6.6018360000000005,18.495415,0.0,0.011188,2.0275767854144457,0.5082165155635201,1.7900631804,28.519651256159996,-12.544410906254418,,-30.04965687528693,16.617995190885303,0.16162846027207645,0.04370130920765672,0.047920707329823516
2010-08-31,0.003022769970508629,0.03388939535604077,0.0019027312347764708,0.0703063997918039,0.10211851652069014,1.7935049924771542,0.7558324646341531,0.2624964601065872,0.2888969742569079,12.091093610834148,20.320923526453395,10.525314769507093,17.79026805482512,11.087292363666775,0.718019891673924,,1.5035776080333807,19.294833022764976,0.0,0.09318272139026604,1.7453978800144648e-05,0.3535660254590666,0.42868518016125096,0.3393741085896542,0.594644095328977,0.6962445451035152,5.215880443969398,4.870045692997026,2.083237640706083,5.386043851096238,37.9220068083269,57.207596928588494,29.82589329560828,46.73094846027292,30.44343186283329,1.9496223624822158,,5.136944057717459,48.693097314028776,0.005700188765603911,0.20193020578073706,0.004406365217328763,0.0007578587290276001,0.0,4.540064016255571,0.0,11.486403408375281,20.382030137109375,2.513633201916504,1.0476597738624338,5.437418,15.047422000000001,0.0,0.000634,1.4339613400695452,0.3036733502054401,1.59931289928,25.13011112364,-21.198135200451613,0.6944361209500001,-31.5134515928512,14.908778859867525,0.10874748439047102,0.004388911238528618,0.005700188765603911
2010-09-30,0.08166613190478578,0.08129118221138346,0.12086390194142155,0.2297386403528395,0.27600890661603283,1.2575305694945098,0.5011306782060583,0.2966187546342896,0.1860499337551898,9.623062543024444,15.19149031525378,8.167129414230082,13.850134317275256,8.691142469630861,0.7247332650468487,,1.2573941864311466,18.662560283126627,0.00563515597078431,0.07701355398479337,0.0009033532336588396,0.5983849739344749,0.7279387271237396,0.6945778098197871,1.2450578672471244,0.9916944263071876,4.366497259767331,2.7338051693827405,1.783864725556192,3.219451023917037,28.705344045360214,42.715833203074034,22.606326203389372,36.94201084543215,23.585566671367864,2.1517759058545267,,4.212979964022462,46.05210833863382,0.037582027021494255,0.16105651830897127,0.008402904121264992,0.006725554564979496,0.00020777618042529136,3.4218695936005687,0.0,8.402523153952707,16.138746274218747,1.8817254008789064,0.9984232258201058,3.048666,8.473861999999999,0.0,0.0,0.9493038288022659,0.43196177442816,1.52791414296,23.24751844104,-30.683354224886926,,-33.1355614960994,11.511489844225528,0.0840429643241779,0.007499550887606152,0.031946871050709945
2010-10-31,1.8698816912331009,2.231588673311544,2.0232103334298217,1.8948483560139104,3.2638617519223527,0.7785997594602194,0.7892301531718697,1.9139147459661732,0.5206828897026236,4.583524035246928,8.937176100908454,5.0531463454728005,8.798218048186524,5.096502763343108,1.4266408531012955,,1.2479220468904662,19.108949215695446,0.09565891930745966,0.17144159750067786,0.08610151595205133,14.664304670899767,10.899593370097241,15.378174931456076,10.999831454761608,11.07501694149764,2.867162126719674,3.1234628326722835,8.918390451871092,2.825276857810841,13.246438040289354,24.20859736019981,14.356315168923832,23.381312605944125,13.84201187306694,5.492976157554701,,5.399016198611023,47.69171673368761,0.5829054250465285,0.3760773123697573,0.6231687941947451,0.02015479654457185,0.047932365945059306,2.7256985979889548,0.0,3.630508295270609,7.95939103828125,1.3030075821533205,0.8860845157671959,0.597661,2.030885,0.0,0.241112,0.9758407170629824,0.41511223636992,1.39192420644,23.023677591960002,-31.126666318468178,,-32.788300085020644,5.719070662530063,0.20463571486907942,0.5370672782426938,0.48724650573906886
2010-11-30,2.502582436617508,2.9398099338728287,2.8667180819284503,2.515169896670177,3.9980882588068662,0.8508805768507979,0.9115003401635812,1.9508547721544944,0.9541384619401172,3.8054925236197934,4.45131321533265,2.6931550527372896,4.382315196016277,2.6769228002174232,3.7675232625519066,,2.1736357473444645,22.012184983255647,0.11911762029081617,0.3689450897777688,0.1718802437185535,14.545582546571882,12.189305813296311,16.13267796032427,14.55399598834418,12.272037372556383,2.7617296391882697,2.8816643626813896,6.088434896821696,3.626100031144588,10.295423719719077,11.938410861403677,7.478114014322574,11.344557855685153,7.697503612167469,13.404405969246435,,10.294475224632222,56.11056915220964,1.0280800595752868,0.5425195788445092,0.7208238127125159,0.734622215492598,1.4875598205749232,3.2909829800678536,0.525201902616094,2.822605715085004,6.826154116992188,1.5124080528808594,0.7741329673544972,0.3054,0.979661,7.707983854156621,9.555077,0.8875873309211137,0.5153115729715201,1.32827047104,23.483506601160002,-24.67054054705586,1.84755377125,-32.093418123153235,4.733454777422476,0.1735744890667404,0.5489435689939625,0.9089624392844706
2010-12-31,7.6041551937525,7.918165516163312,8.251635672256304,6.964899970545767,9.873272716192245,0.6711805442401897,0.6801310983797976,1.7412754419163952,1.2016982545661712,1.4294322129019246,2.015582752339137,1.7412754419163952,2.422957697538336,1.5505158134315964,6.596035239390924,,6.505785732689117,26.833437701410475,0.32015345352811875,1.4688758885742283,0.4598533038918941,40.83535322033524,28.796417877312628,42.662640408192026,35.15876549090694,28.698431106107467,1.8900014445268205,1.959436010171246,4.830317054061041,3.3798754927043198,3.8492365197544656,4.675689964020768,5.064693217904149,4.943800403027762,4.893428741226313,19.79477027318043,,22.287216914848024,70.83551014567655,11.874793005299615,2.7514430394566576,2.8077004233484293,1.8664729462162888,5.27256610488772,4.999899066284781,3.9860318951745257,1.4596859814080783,2.727340116503907,1.2755875532958987,0.6270071723809524,0.067841,0.366089,24.353320710129378,23.124747000000003,3.589155835935793,3.650969747865601,1.1665143708,27.08027877456,-28.75471279380929,,-29.36122563200297,2.678506881694709,1.2825671508824292,2.347847119456535,11.554639551771496
2011-01-31,1.9039624231507268,2.5542409406060553,2.096522224366393,2.1757543462873508,3.3506492019389187,0.9674339424453676,1.0994526617531286,1.370890346081481,1.5156477167089497,2.485903140642067,2.638420300674285,1.6612434415619426,2.482229234922421,1.7113408270171504,7.336019347354357,,6.568752763846978,32.274338137528694,0.10107576953160798,1.983002197729708,0.18663647092722332,7.232753376583546,9.291344153648684,7.559506766530871,8.440129605016244,8.594462090717522,2.9147485380332463,3.395078862473041,3.5324909434195253,4.718003136285382,7.744241368844622,6.852564378141657,4.096067996113339,6.334483817825335,6.121147552601827,21.207994041210114,,22.51344231137561,85.83888924736414,2.395242674541131,4.198131205799694,0.9802492327386448,2.663998796062493,9.562208809484671,0.8047049886341285,5.505255658202857,2.2252552818517013,4.730410086328125,1.7786430004394531,0.7064093214814815,0.483258,1.269146,26.1916057753954,21.520446000000007,2.4877766548498617,2.9939894510284804,1.22298185172,28.074826297679998,6.476752899791544,,-27.356098504497822,4.17256987743958,2.2151290080699857,0.7936127618114215,2.294166905009523
2011-02-28,3.0702724310631684,4.03147225935201,3.3337468065016607,2.6091991216043366,4.546819744482032,1.4054341489228672,1.9627050993613973,2.366887218214057,1.9563514846946213,3.8685030112437424,4.479971923869607,2.6640216393026788,4.065303321447224,2.7434670846064657,5.808207691543628,,6.954488366200873,31.876631002896065,0.2597377243232388,1.2547889543079969,0.35584352895881605,17.671779749288785,14.34312884118933,18.225275290141653,14.064055277982886,13.671789511021574,3.4942892415211784,5.0144668386556965,5.113670794463715,5.899649468843662,9.421258505610727,10.605570187695578,5.698440683279292,9.7972327835454,7.724115864624674,18.86857849565006,,23.29788527676918,86.27479149720652,4.607177024862086,2.8436857616770954,1.459298931743182,1.8760423157805035,8.5365375604675,2.00007490892069,9.30183556454199,3.364075841451075,6.800686090136719,2.460184284814453,0.727646822962963,0.6176229999999999,1.6780469999999998,34.62658585330751,33.83939200000001,1.7351988776565943,1.93530657632256,1.45360314036,29.35247104908,17.067093561265573,1.5347158590500003,-25.606728632259546,5.452930934049386,1.5888968073690986,1.103455402784366,4.347439300538847
2011-03-31,6.394565054622814,6.751731880154001,6.57443691522676,6.127608705148405,8.169025641696384,2.0998415253880567,2.922229711796541,3.648178375453039,2.8407532476290585,4.8777361623600015,5.44066054068309,4.232135614195147,5.41092111071839,4.129466150886012,6.7160152844282,,7.5025505760878435,34.01041740071351,0.8268278733257614,3.7823364296312563,0.729518437568402,35.997822390127936,23.94009793367372,36.51210809779685,30.337119986726037,24.36391109455132,4.72247824256102,6.757693775198256,8.753315051817424,7.582150543776496,10.965066890465954,11.856551728865561,9.724026319165127,11.475871092737242,10.794079711857796,20.608879984837767,,24.528526353533692,93.85410333351813,15.959498026872108,12.000423297330608,6.3295112212397555,2.323337642614228,11.334840016483106,5.6193634410380175,9.733986680149332,4.570043578837224,8.372388527929688,3.6103105722656252,0.7569354632275134,1.608585,5.565617,52.97596347753287,48.384412000000005,5.8091568489100815,7.8979659097190416,1.52370427572,31.430597448240004,33.36690596611654,,-22.91489555404496,7.192680296010186,8.218086867699352,5.599992783671354,15.132670153546346
2011-04-30,0.4177150389634183,0.6105249346403244,0.3889805766479147,0.7671009130720291,1.5768893388402168,1.885222994840881,4.667781065100716,2.279891919544912,3.9865597478006656,5.3011226502668425,10.63765070200941,6.494779349090588,8.639007896338871,6.152407669937543,4.175082533943637,,5.525170111096472,32.31673649755985,0.018631341094662687,1.3833268865948547,0.02417084645650652,5.533516256077646,4.857021097392948,5.888902251175388,5.466296801514761,4.89568694945945,4.893674807515251,11.01492055249208,8.769560371394473,11.539429034426925,12.881312558407625,25.597123821806523,15.74820619214326,21.121191725222207,15.917843601263476,15.43046108953074,,19.804965470220854,91.14427582658536,2.9298059645037187,6.432220942983304,2.366387581945752,0.6224861384063192,9.09336978936658,6.7340326912420245,6.154778036039279,5.012078686009152,9.125489021484375,3.330753568066406,0.8081149150264552,2.859203,10.011994,39.251755146326985,36.24227700000001,5.104933684171775,6.241937918976,1.7211239831999998,32.58293913384,49.226444901838924,,-21.63328552836083,8.020530498683522,5.048894056388449,2.3422167354892456,2.911174623409056
2011-05-31,1.331863811404295,1.2122840380283275,1.4921824148860958,0.8735378564937201,1.54770738527448,2.1951133300950527,4.508865911103055,2.1533596231069736,3.103563371536835,9.53277179414659,15.099637043365655,8.891092538734167,12.206094273229187,8.584972976158529,2.106750542297473,,4.004370297068124,28.34992588342733,0.03641071451210204,0.43095188139228097,0.05658276502551966,8.55342087466547,6.044744735886222,10.06956443256271,6.0872244891862906,5.5539575785646464,6.983584709661224,13.025582500022411,10.092868370981707,11.562439692800881,24.90660851395061,39.319320069795275,22.091447681524606,30.972772312481734,22.00818843595423,9.714933649710133,,15.452460966944525,80.43506058814872,2.356761467696056,1.9038196243412489,2.0405362751098783,0.06124052472831808,4.1680860203562835,5.83801616821308,3.2326539352425403,8.545394493659707,15.957150788671873,3.8266677782226566,0.8931900459259259,4.447252,16.717319,22.3513768081954,24.331075,3.7479012212490734,3.56913927023616,1.9148444841599999,33.8371749018,40.183716615098184,11.788369301500001,-21.334141910578182,13.333865873225879,1.4728677429489678,1.9839535100843586,2.3203507531839542
2011-06-30,1.6103377077591652,1.4244762137473728,1.7294950010811918,0.34004112849447937,1.5955262647008817,2.378396388753933,4.248587729462698,1.2209943306896154,2.3725322864825205,11.974162311489188,17.062069799535436,10.234119958317057,14.070741130675973,9.579059598273734,2.1736930124741,,2.8053580999117798,26.000714239545346,0.010845024411654868,0.2909480254257697,0.006504202252818882,7.2645755549603654,5.710803152822972,7.339571178332032,2.5725938617843367,4.831822446214322,8.14715145257705,14.354374009390662,8.807999112210958,12.151268339575289,35.048620684014914,47.12881631007981,27.04739133347869,36.637409897552644,25.96658779141186,8.405945883954216,,10.919411881440675,73.0591894860528,2.619414051603606,0.9195612124809672,1.2990635470787246,0.009577979471344516,1.6819098100532843,4.783929464408484,0.1804428963036863,11.735112710726973,20.003313322265626,3.778952590722657,1.0023993237037037,6.734636999999998,21.116588,0.0,6.804299,4.39659429197568,3.0853860233011203,2.0929491283200004,36.371859121199996,32.074424135768794,,-21.335937760295568,17.50386777455009,0.6286131870551975,1.2925593448259058,2.6085690271919515
