,p_prism_cvws,p_trmm_cvws,p_dmet_cvws,p_chirps_cvws,p_psn_cvws,aet_modis_cvws,aet_gldas_cvws,aet_tc_cvws,aet_fldas_cvws,pet_modis_cvws,pet_gldas_cvws,pet_tc_cvws,pet_nldas_cvws,pet_gmet_cvws,sm_smos_cvws,sm_smap_cvws,sm_tc_cvws,sm_gldas_cvws,r_tc_cvws,r_gldas_cvws,r_fldas_cvws,swe_gldas_cvws,swe_fldas_cvws,swe_dmet_cvws,swe_tc_cvws
2006-08-01,0.08369916622395472,0.12418850490466847,0.05875785602142457,0.47240411440029606,0.19050156206690821,4.8093394150054145,5.030924610962652,1.802652164464043,5.652990011895663,38.67159741664542,57.32256880626985,30.004307446768422,47.23561512074856,30.5119141994153,,,5.146012291620944,50.405471960069136,4.2704376494117644e-05,0.28408116997812416,0.0019558483951680194,8.949654788563588e-05,0.0,2.965009699070046,0.0
2006-09-01,0.0757396021744506,0.0315132263962718,0.03529573714964506,0.9517859342544426,0.041114408876952564,4.15947427951292,2.1387244596524417,1.1573077594882832,2.945774472348762,28.618956308374653,47.17237395177607,22.410983602802407,39.67785838429482,24.523785733945168,,,4.23504543770865,46.8872221652657,0.0014168853432784305,0.2175105539155594,0.004788663361445215,0.0006540157670414596,0.00016146739346529555,2.1788678647982915,0.0
2006-10-01,1.5692125178228482,1.6645330358413242,1.961876481649293,2.300426905354724,1.6988394059811802,2.658439154635385,1.7442551371101718,2.1235033361120825,2.4225165753177698,16.46826691764023,29.88241586040069,14.116770338142043,25.34104241720334,15.143924877183265,,,3.6161965221851857,46.13867506354804,0.07019689548541519,0.19528157392238196,0.0351375084656078,0.006260072369268705,0.0024622972696799594,1.8912247207518122,0.0
2006-11-01,8.912294185748076,8.911616234070049,9.999796307240725,10.649440855806025,9.183512436770174,2.340805896057869,2.742124768523278,4.372870484747959,2.9532006533155832,9.538712742267935,14.337746104230074,7.154748475306611,11.96379251601836,7.788771848928746,,,6.429709744447648,51.149420047904826,0.4162627204840743,0.40052322381411354,0.3463484886218041,0.30703081305415,0.31149852514803045,1.8165472316461726,0.12781673875576471
2006-12-01,15.825423798492356,15.578185192716322,17.36074291990958,15.477440154588251,14.678117103608932,1.8465134924004658,2.8376625475204924,3.793598252777545,3.864182349204682,6.714562137423629,9.204443285416643,4.5240678949697015,7.136192701441392,6.485792794690999,,,12.524354024554414,59.29290264235706,1.3336205395249325,1.110516727965902,0.843440801562564,0.8019406801257055,0.9517927408519711,2.401795708649903,3.1633857412196384
2007-01-01,3.1265781008355393,3.662200007937905,3.545234222394145,3.575237031566389,3.7443863570721967,2.0078455024708566,3.621623719112948,2.0155885967283105,3.805235148930189,7.676976054190499,11.953987945913026,3.9185302484421203,8.023076213296624,7.760801088802504,,,12.15546904329196,65.96549309016405,0.17452033192876545,1.2507813884554646,0.17257990131263146,0.8868484630197787,1.349837153705402,1.9925548083151698,4.22043984460298
2007-02-01,23.466216555696423,24.389426522832068,25.559345119729418,20.21377802667155,20.249001985823543,3.2513305131746173,3.872535919283808,4.637190882432692,4.752082993656688,8.725005851972508,9.936947095408016,5.598163805098482,8.200388969538677,7.323679332065336,,,17.08343262475324,73.19084487483575,5.294486481396948,3.3968887872061915,1.7120454555686435,0.5200281871547304,1.5473586409226472,2.0999182096552715,6.190858904306948
2007-03-01,3.750772592207619,3.200675808641405,4.003759112751904,5.400110045519272,2.9953680094531845,5.535828173170918,8.033286279430463,6.094024851625398,8.856600400407531,21.340256353339008,23.107304719606194,13.149150488059059,18.60513914442399,16.24384677358367,,,15.106746787927142,74.31434937304262,1.9526643320163521,1.9355058234292994,1.01743756575876,0.24908623302695834,1.719070233406986,3.7855441440242776,2.429901810342651
2007-04-01,6.54010229713499,7.11054437928412,7.164131189993982,7.113260969937543,6.52474422873708,4.797844548470245,9.952175856450156,8.248493940598815,9.47967167986484,18.479401465145425,32.410109130267735,17.139598407862344,25.860533452376192,19.628570252794848,,,13.39629027825584,68.86012147313902,0.9374041274578191,0.832756312680061,0.7372701925308676,0.059075336281141984,0.422035768009953,2.9400531331490116,1.5019979283636706
2007-05-01,1.9244032146574965,2.012554820612215,2.0421360142725917,2.2847130952837422,1.9543322072876443,6.907182225788134,11.084536100672029,6.596632470362755,10.046920239403638,35.82859127809227,53.900599558703604,26.43707263691511,40.47696291059117,29.098099975616424,,,9.384663562621087,61.774920755792365,0.3469275435478525,0.3995861923640842,0.14763548379117902,0.018347297903891634,0.07802243563780618,2.177073423844975,0.3654486171326745
2007-06-01,0.7218779049254136,0.7849269631422271,0.7373506889268219,1.1290098626605511,0.7275104244624427,6.326554553699706,7.939120973965696,4.415509526083106,8.303216326775424,41.69457077410828,62.17126287965236,31.039911036269537,47.6481862750714,32.778334873771186,,,6.287438380240816,53.07119131472335,0.12024805090998855,0.20730399344475287,0.01699541420592548,0.0002743510470193761,0.0009044513259771453,1.0038449183017633,0.026537545547294115
2007-07-01,0.9159659722256105,0.7784833140154949,0.7344128153735436,0.5172051720880256,0.6700183171992068,4.7184117597894115,4.990271876136641,2.6804359031341307,5.706251872733653,41.68280384629771,64.47098198247312,33.65356322626142,52.33025492681071,34.86555077935156,,,4.748117606942921,46.920542155015966,0.06298342519321161,0.15984063537702517,0.005198529216511518,0.00011575192129131358,0.0,0.25642439746769646,0.0
2007-08-01,0.3338409207799064,0.27520146389223477,0.24447423283715894,0.49968073787615647,0.3352317840213457,4.385638212717966,2.4518992504946464,1.7128496523336487,2.9696911914317616,38.965437366640984,59.20396772782526,30.790379648154875,50.22334225269223,32.643369360694045,,,3.8961918813979106,43.57959549222173,0.028541239333415687,0.13378350903542865,0.002794994522710212,0.000454870243980483,0.0,0.06479163075826098,0.0
2007-09-01,1.889287324487512,1.8339359196738187,2.1157811478501407,2.2050044413810372,1.7898880247624407,4.498337396243675,1.6991179872243014,2.6574242658995737,1.880758186900662,27.355698615317724,43.079760198513135,21.75892283516953,36.19559231417246,22.286331220740188,,,3.3297934376032376,42.38817267868053,0.09468566591431682,0.12567720913989425,0.07078287697556696,0.0032191402072777008,0.0040161994159838245,0.021503417061818034,0.0
2007-10-01,6.710209655740777,6.513490713138704,6.990845154414767,5.7996032289222645,7.131347573182378,2.754049945962482,3.266504203391236,6.509480794550028,2.5146019075357526,14.34971682131226,26.731482130870482,14.153479634644768,22.80692311363844,13.943077459164005,,,3.4573930621482165,45.364844404928554,0.3723441179156747,0.2080651083422512,0.3627824874456057,0.01748692283288441,0.011928753698166627,0.030314609801114382,0.0
2007-11-01,2.404052235905368,2.726805341633786,2.6650648739821037,4.175691808713323,2.701884808967829,2.398284187832428,2.3779696953074563,2.650810460482638,2.698257158437392,13.037313462939515,19.06747752378374,7.37300271295368,14.032389138204925,8.930117626118417,,,3.3234270763100366,47.14535613551446,0.13677785921558322,0.11813609189032265,0.10316742284457348,0.06517893670164308,0.05217955838039776,0.029544156526101196,0.05849882544489412
2007-12-01,15.369277445901044,15.316032670119714,16.308035306446598,13.109909036949418,14.635134251020682,1.6789341822774644,2.355831080610751,3.341631497144434,2.394104454982647,4.5821313216652895,8.39176001859148,3.8317284545418286,7.194303761422253,5.851746215972158,,,9.818932043127466,51.49774762239739,0.7424439737411679,0.5061688868778882,0.5804129366004946,1.0583229034100488,1.5277233149533658,0.8548602475618059,4.100060086617348
2008-01-01,30.908728679971397,27.965174196356177,34.66595080847348,27.76769698979604,28.508622358090626,2.011875553966064,2.967920022349373,3.7712595935836903,4.438546199734807,4.61516531188508,6.624491300856532,3.923092286037195,5.804885101333444,6.025384872955184,,,20.1890491831533,68.26848339159699,6.9158665909789345,2.8899701683884627,1.8254085621472418,4.054921567308636,6.157448627274357,7.127252337376968,10.885953432238683
2008-02-01,16.854884219688884,11.586133829201627,18.22693842210458,12.133022372703978,9.814171279386521,3.581379290816417,4.480072718151221,4.682848872728406,5.542449621659986,9.66317584660554,9.696534709196513,5.588896811271901,7.626597718630986,8.397006133960506,,,21.410958006046723,76.87582792571018,4.395716460426968,2.9180062609242414,1.349812257363808,4.489472730875953,8.611204675262046,11.81197111769539,11.589529544270306
2008-03-01,2.300956441422345,5.393249707672822,2.5168819134263667,4.4975625914015165,4.789216777756118,3.631067632175449,8.830629630015057,5.444386463612157,8.543174200809474,11.73920716198077,22.78233451625224,11.314079284349468,17.13374725315802,14.711254638275495,,,18.76674200280044,78.81922727067993,2.3050439240125176,2.1597142256907764,0.6878992409014946,1.1180438256559888,5.229408294589019,12.12229190690094,8.778356752721319
2008-04-01,1.01042542698286,3.549658846956819,1.0806814800086255,2.5032542270530156,2.8124577470694088,5.558893827287606,10.566628621954344,6.962961525925929,9.281191074413412,25.307704843149814,36.96656740058358,17.493683647056333,27.431499596254042,20.530301376118167,,,14.891572924462182,71.8759508298154,2.0434654699883676,0.856696746359882,0.4934651162131324,0.10211102852336695,2.2629868889379074,11.000626689999226,4.402537204021208
2008-05-01,3.021682632967956,3.180528108222537,3.0437991535682523,2.804580444504728,3.350729528924331,4.5879954356183665,10.830454238060716,7.408764836688884,8.7343979678448,23.75113779754216,49.66104603240067,24.397572625265042,38.756353910649004,28.002904431978124,,,10.940425050886624,62.59968250153899,1.7132624988631224,0.3906052666643063,0.4262327703513684,0.0200172481700244,0.596230656040753,8.68675991940942,1.052660122134086
2008-06-01,0.06783321310538208,0.7167336447598005,0.06312614738555487,0.7848968699178762,0.6539170586771594,4.802545843746046,9.287887617585636,4.985506014300654,9.041756672649836,33.02336291132961,63.43815809439618,31.5054089954646,48.77332896544499,33.81379040742944,,,7.149219621199311,54.93823721117151,0.7642128003044267,0.23225376446608675,0.12693653975782634,0.0014498869820951997,0.062417757436287656,6.002474375066697,0.03626211376188235
2008-07-01,0.30237288993156064,0.5610286925843452,0.11883479261000297,0.3374693471764144,0.6663486742845104,3.8458665436813333,5.648399283541099,2.2242130215139344,5.989823555539302,32.51758946390874,66.69588765663323,33.509286319683596,54.02014599497712,35.780784528549724,,,5.295150919218598,47.7772647189976,0.029882703191560788,0.17684033975425764,0.004496129536056213,0.00031185201955870643,0.0,3.0619154240841073,0.0
2008-08-01,0.11013011265625161,0.6472976561977143,0.053506199370055886,0.46446552237411437,0.588964489197777,3.681665625616705,2.813352263423408,1.2097913480924787,3.2023206095664536,39.247054620570275,61.00207305713471,31.08980108760116,50.89686163702723,32.85819841544342,,,4.3132730916454385,44.08291822448602,8.315050828235295e-05,0.14698779939895176,0.002144482515181842,0.0008575220578505094,0.0,1.2206741634842042,0.0
2008-09-01,0.11831888907778114,0.6503408751659756,0.01010289948952157,0.9300906143295903,0.7709538048836042,2.6996085746356235,1.32268794582594,0.7806801803092076,1.5513711321858368,25.679941167223106,46.3836837736334,22.875433673717207,40.04706035113338,25.23603632147162,,,3.6598792072163886,42.400780640789634,0.0,0.1221219937026653,0.0031429594061775142,0.0027168289821948703,2.665288117557521e-05,0.4681860081229894,0.0
2008-10-01,3.751652223492072,4.566725993645004,4.785431989690735,5.079897422675835,3.946770569482288,3.089547610551815,1.7772570474014404,3.5524062600613475,1.9345945707388412,21.013059310889563,30.744498546200116,15.741454427306998,26.58612709245178,16.513210965026058,,,3.2180587299956454,42.75960646096077,0.15344570958251597,0.13199346275285015,0.17502931986228046,0.0037038156664515516,0.00015166810536666885,0.2593914258351502,0.0
2008-11-01,11.140000882277876,12.020051765846443,12.283632010384341,11.680590150978697,11.090166432309676,2.097271735841231,2.81165434733455,6.367448945751376,3.6501576159191518,8.827362376623068,13.554558813341766,7.554581239821104,12.479027423631669,8.021126918614664,,,6.92973237159695,49.43131836883894,0.558389685786667,0.2827536631358716,0.8253472784687363,0.0813298113872114,0.268596737064475,0.31855154251138523,0.1304807181171451
2008-12-01,13.09245125802429,10.696460214989376,14.959660706698237,9.621850912589089,9.643627091966486,2.0202008598068812,2.1620617466391194,3.1150006689683933,2.1631212401210744,6.305202518964723,8.126034979547242,3.468435350571567,7.667684642454235,5.066278036489206,,,11.066686310873452,53.42713782783217,0.4952996246711807,0.27232765429030625,0.47116746773467527,0.8867049275073602,1.2649391498222804,1.9422186945731135,3.751724113494337
2009-01-01,8.657747656741547,10.195615544408808,9.009349523768533,6.135895323847276,8.57124712648588,2.847452008794449,3.462531281602908,3.3313566815059916,4.056209096124857,11.952960412371171,9.665357980133725,4.849361058021555,8.065677003680504,7.633239191053979,,,12.436254151656307,61.331723475742045,0.48863316498669324,0.482510981636719,0.3932755837385747,1.3308829945632181,2.618287079406031,2.4883788705177863,4.376679038313412
2009-02-01,24.18597762795983,20.071063045566866,25.39890162717225,23.635172117873378,18.45987507997523,3.387798572159291,3.800113210213921,5.2474456765618545,5.369907805382029,8.045590683061915,9.642492604923127,5.856386829375828,9.267368173543922,7.446175411089197,,,19.060879107150704,66.8112378443004,5.522216429334871,1.9728092696248152,2.0802912074040316,0.6601388267906506,3.422150171246303,3.7935002333014833,6.848382906131075
2009-03-01,13.435704063549911,11.373975291700592,13.615130732833087,12.073356145524814,10.572167141967716,5.459485818960413,8.120070981776772,6.611083273861511,8.278530687449782,18.466861161880896,21.627733637015428,11.304836187120271,17.677591236971253,13.919964076511029,,,18.4654739438074,78.37198357971866,3.4735143069237973,2.930531018211152,2.4872997909713046,0.30492837731217043,3.237898197760025,5.058429640767969,6.231255369442885
2009-04-01,4.0273081283575705,5.345769009881493,4.0360899075265175,4.848908857070292,4.541804101334407,4.5830953331713795,10.578130040026632,7.528557161957729,9.74067369430436,18.484445626089173,34.84037517433786,17.528873574711703,27.264986391342312,19.94249493774773,,,15.118623387733532,71.21993438277025,1.8647945701118167,0.7781857131823091,0.767760931949623,0.05286413144129208,1.5128465921660725,4.769221524184937,2.835754962895811
2009-05-01,8.349801059431025,6.517386672529808,7.6548871843697865,6.335394126859764,5.934120329991916,7.087601380288872,12.44308143204752,9.299409832160697,10.812683872463008,33.54612070688698,47.49733667770332,25.599359894158976,38.788406413917265,28.902518863975097,,,11.632613632722824,65.3300970308216,1.7720051538038228,0.46089522496419194,0.9205279210413371,0.008955179724189345,0.33256057848096965,3.2656425636929813,0.2923583220675765
2009-06-01,3.341115573294151,3.5806737703420883,3.899570508525125,2.4594199226009144,3.75491648670945,6.711467512576424,10.294597364137822,6.844897969165556,8.66096186626773,34.92979997443182,49.057586021722486,27.65589402643755,41.511051984415225,28.14296099640473,,,8.013308872895548,58.49505538464061,0.3576173818606883,0.26911043801221257,0.10271646101122757,0.003232778667430738,0.014678362879817951,1.906037613553753,0.03870269518305883
2009-07-01,0.09881374167831014,0.3423595625905593,0.030404423965259816,0.34742305085081815,0.2797685374906389,4.463224487216372,7.284923385888328,3.0958476169896727,7.563995797001113,43.235605082020605,68.04583644831031,33.60056622017455,54.30887980232173,35.846226118889625,,,5.547278134413754,50.111063730347695,0.0345421618945451,0.18870218114617013,0.0031496796134407126,0.00012944076921889196,0.0,0.899252034580417,0.0
2009-08-01,0.3898060623190243,0.575581768864039,0.42355879770897714,0.6417824568070489,0.613027245358844,3.903885731671358,3.5129863073055643,1.7251252611977288,4.131918272822373,37.95680133239727,58.00668241988592,30.1436091066495,49.07411559345796,31.538873720769633,,,4.390716232010491,45.318329477202866,0.012213403904749042,0.14739078527962354,0.004495507106273571,0.00040572630259132463,0.0,0.31882849609781677,0.0
2009-09-01,0.35716799900177015,0.9894941630395003,0.4507634283610389,1.0831174030128181,1.0452709875268706,3.317266048339811,1.9676410451121678,1.242428000638273,2.3829161687482454,30.933946517603253,46.80014060770642,23.455759807757946,40.56882300664475,25.440351686782922,,,3.6777453432972544,43.34070049874346,0.00015829383929803921,0.12162143171145026,0.007680043515389962,0.0010535172619332875,0.0,0.11711444995994524,0.0
2009-10-01,11.590133502149595,9.58235780539289,12.401958422233845,8.377864827203444,9.757696600205058,3.0475136627501977,3.2756033418632096,8.249995346286594,2.6840330922628226,13.590353496057679,27.57081653865818,14.133351695595845,23.415622141673705,14.682442960859841,,,4.30124581444106,46.477004922223806,0.48756626309553397,0.30866410873997463,0.7554111141600839,0.03238003552328713,0.0534917267591252,0.08560697414365562,0.00744623953317647
2009-11-01,3.958726363538633,6.275915598667323,4.691384412604847,5.463313290203449,5.51793924931781,2.618605164282978,2.932270053736752,3.0980242908720275,2.8305053033504546,12.62106976639889,15.75648853811143,7.743372404815785,13.304944443496748,8.720845187779735,,,4.393854304690097,50.320236640177484,0.1741432640129773,0.20250824748683444,0.1717167671459984,0.15350801499410838,0.22544935152907017,0.16924320919673086,0.11424560213534118
2009-12-01,16.310048705802657,13.58461227281785,17.797287804630276,14.371453823461742,12.821191527376616,1.8331763495055997,2.0866327105436207,3.0067470115624237,2.6146894040297415,4.992625158761355,7.266660078150951,3.1837328398854607,5.888272998240926,4.958812198665257,,,10.917665795836184,55.20711355913612,0.7336564014202378,0.36683139752258687,0.5498561038301704,0.7087149983143275,1.7725421392721727,1.8406083832059807,4.82188418586102
2010-01-01,28.254417628077,22.045531438202264,29.16751871368388,26.297213979707596,20.980811240957546,1.9725682055345302,2.8143149273579313,4.40785367910977,3.956862382560288,4.8353132391554094,6.070369605507771,4.67516373923332,5.71861065865944,5.102141603561014,20.168639537242512,,21.377230268837643,67.9079598548076,9.015962182562001,1.7410604454767773,1.5397071625205139,1.4892920388465236,4.107402853983559,6.01429537434113,6.3078798772906675
2010-02-01,17.49999548163729,17.048918581377023,18.17212916689218,17.335923142790122,14.4393887948652,3.07472810303316,4.013848094688741,5.1050452879304355,5.1516343003371095,6.476297126177776,8.403448013438895,5.565895090584398,7.565438734558426,6.774435867979178,20.13577772140653,,22.531181361469642,77.63770033036002,5.941342124228132,2.3791392024023357,2.105437381160127,1.3865684128955158,6.321013973906285,7.581595493319904,7.497759127009883
2010-03-01,10.551912039576251,9.402537957775603,11.881375675988311,10.505375663051268,9.161241106823788,4.881763736670532,8.808542715604624,7.360400544316122,9.211965776285753,14.010355587352997,19.211402897181873,11.196197623863105,16.915730335638372,13.211175843059335,18.167768097106503,,21.01209624743173,82.74006098504016,2.743755085915733,3.346652749356854,1.877086844710731,0.7248645372378464,6.036835218890383,9.024414683400055,6.958035818813238
2010-04-01,18.293510233064772,14.188836661212788,19.540395873414113,15.434090181404782,14.00776422320045,5.124591510470007,10.35573166540441,11.045513855752597,10.86846500009706,14.891636566368442,23.707092491160243,14.540156343860964,20.812226418489956,15.408210400603265,15.834329216863914,,20.78792701650663,81.9755116929519,7.231395101683333,2.8650687196315956,3.4381477004056507,0.2589665474055658,4.427719849722647,10.443231876373783,6.514564285909835
2010-05-01,6.432986855255337,4.717037964233099,6.695831234351747,4.339457361168094,4.890032920958955,6.971579112325462,12.499032807417093,9.69385290010695,10.876546331002173,25.52159553200355,38.441855078879186,21.709864195104522,31.05964994664998,22.31444182392197,11.335598856263106,,16.202051972916408,76.60629434436385,2.3340781697342234,1.3444542682561127,1.014145498945888,0.036175826041227835,1.972715004298727,10.374395010035109,3.1154262165544155
2010-06-01,0.937232383885569,0.9626641310392124,1.1052267242078584,1.1370990060295612,1.222303182685597,8.023581481825444,13.610428238789385,8.137547711919613,11.596488695078518,36.9998905784085,53.90224157550702,29.856651255822758,43.04945167115133,29.955343481970516,8.532796534034876,,10.371958362038912,67.67681805307362,2.0548860507453908,0.5372519878866466,0.6265827691233304,0.004808518295208236,0.4353696754096504,8.769474064596011,0.07964446360596078
2010-07-01,0.13523585333658497,0.21698235820994277,0.04717873045390485,0.3786250319458969,1.0019395456941789,6.330647281765041,10.285572568713794,4.430795953131085,9.65822684647595,42.591390841559246,65.07012156869743,33.33575073210304,51.04395922081147,34.41278982906624,2.6123581460913927,,6.71853341265197,55.76404972888734,0.04792070732982352,0.28580271140537983,0.043701318073594585,0.00012102820486343968,0.016773641883283424,6.449185089280291,0.0
2010-08-01,0.3535660254590666,0.42868518016125096,0.3393741085896542,0.594644095328977,0.6962445451035152,5.215880443969399,4.870045692997026,2.083237640706083,5.386043851096237,37.9220068083269,57.2075969285885,29.825893295608278,46.73094846027292,30.443431862833293,1.949622362482216,,5.136944057717459,48.693097314028776,0.005700188765603911,0.20193020578073706,0.004406365217328763,0.0007578587290276001,0.0,4.540064016255571,0.0
2010-09-01,0.5983849739344749,0.7279387271237396,0.6945778098197871,1.2450578672471244,0.9916944263071877,4.366497259767331,2.7338051693827405,1.783864725556192,3.2194510239170375,28.705344045360206,42.715833203074034,22.606326203389376,36.942010845432144,23.585566671367864,2.151775905854527,,4.212979964022462,46.052108338633815,0.037582027021494255,0.16105651830897127,0.008402904121264992,0.006725554564979496,0.00020777618042529136,3.4218695936005687,0.0
2010-10-01,14.664304670899767,10.899593370097241,15.378174931456078,10.999831454761607,11.07501694149764,2.867162126719674,3.1234628326722835,8.918390451871092,2.825276857810841,13.246438040289355,24.20859736019981,14.356315168923832,23.381312605944125,13.84201187306694,5.492976157554701,,5.399016198611024,47.69171673368761,0.5829054250465285,0.3760773123697573,0.6231687941947451,0.02015479654457185,0.047932365945059306,2.7256985979889548,0.0
2010-11-01,14.545582546571882,12.18930581329631,16.13267796032427,14.553995988344179,12.272037372556385,2.7617296391882697,2.8816643626813896,6.0884348968216955,3.6261000311445875,10.295423719719075,11.938410861403678,7.478114014322574,11.344557855685151,7.697503612167469,13.404405969246437,,10.294475224632222,56.110569152209635,1.0280800595752868,0.5425195788445092,0.7208238127125159,0.734622215492598,1.487559820574923,3.2909829800678536,0.525201902616094
2010-12-01,40.835353220335236,28.796417877312624,42.66264040819202,35.15876549090694,28.698431106107467,1.8900014445268205,1.959436010171246,4.830317054061041,3.37987549270432,3.8492365197544656,4.675689964020769,5.064693217904148,4.943800403027762,4.893428741226313,19.79477027318043,,22.287216914848024,70.83551014567654,11.874793005299615,2.7514430394566576,2.8077004233484293,1.8664729462162892,5.27256610488772,4.999899066284781,3.9860318951745257
2011-01-01,7.232753376583546,9.291344153648684,7.55950676653087,8.440129605016244,8.594462090717524,2.9147485380332463,3.395078862473041,3.5324909434195253,4.718003136285382,7.744241368844622,6.852564378141658,4.096067996113339,6.334483817825335,6.121147552601827,21.207994041210114,,22.513442311375606,85.83888924736414,2.395242674541131,4.198131205799694,0.9802492327386447,2.663998796062493,9.562208809484673,0.8047049886341285,5.505255658202856
2011-02-01,17.671779749288785,14.34312884118933,18.225275290141653,14.064055277982886,13.671789511021577,3.4942892415211784,5.0144668386556965,5.113670794463716,5.899649468843662,9.421258505610728,10.605570187695578,5.698440683279293,9.7972327835454,7.724115864624675,18.86857849565006,,23.29788527676918,86.27479149720652,4.607177024862086,2.843685761677095,1.459298931743182,1.8760423157805035,8.5365375604675,2.00007490892069,9.30183556454199
2011-03-01,35.997822390127936,23.940097933673716,36.512108097796855,30.337119986726034,24.363911094551316,4.72247824256102,6.7576937751982555,8.753315051817424,7.582150543776497,10.965066890465954,11.85655172886556,9.724026319165127,11.47587109273724,10.794079711857798,20.608879984837767,,24.528526353533692,93.85410333351811,15.959498026872108,12.000423297330608,6.329511221239755,2.323337642614228,11.334840016483103,5.6193634410380175,9.733986680149332
2011-04-01,5.533516256077646,4.8570210973929475,5.888902251175388,5.466296801514762,4.89568694945945,4.893674807515251,11.01492055249208,8.769560371394471,11.539429034426924,12.881312558407624,25.59712382180652,15.74820619214326,21.121191725222207,15.917843601263476,15.43046108953074,,19.804965470220857,91.14427582658537,2.9298059645037187,6.432220942983304,2.3663875819457516,0.6224861384063192,9.09336978936658,6.7340326912420245,6.1547780360392785
2011-05-01,8.55342087466547,6.044744735886221,10.06956443256271,6.08722448918629,5.553957578564646,6.983584709661224,13.025582500022411,10.092868370981709,11.56243969280088,24.90660851395061,39.31932006979527,22.091447681524603,30.972772312481727,22.00818843595423,9.714933649710133,,15.452460966944525,80.43506058814872,2.3567614676960558,1.9038196243412489,2.0405362751098783,0.06124052472831808,4.168086020356283,5.8380161682130804,3.2326539352425403
2011-06-01,7.264575554960365,5.7108031528229715,7.339571178332032,2.572593861784337,4.831822446214322,8.14715145257705,14.354374009390662,8.807999112210956,12.151268339575287,35.048620684014914,47.128816310079806,27.04739133347869,36.63740989755264,25.966587791411865,8.405945883954216,,10.919411881440677,73.05918948605279,2.6194140516036066,0.9195612124809673,1.2990635470787246,0.009577979471344516,1.6819098100532845,4.783929464408483,0.1804428963036863
2011-07-01,0.29890524073711516,0.5136062877013068,0.19911547746112565,0.353057324931219,0.4966453240704747,7.6935868327235,11.637914213590761,4.97593451166389,10.600118903901677,41.156011672412426,59.185451216321766,32.36282464495432,46.28236589004534,31.201901473437132,3.8065747978522935,,6.998230160488407,60.619198380640526,0.19029335984761567,0.4424961764196547,0.23704897412519335,0.0004132426822083362,0.17434815569494186,2.886113357290559,0.0027273294305882353
2011-08-01,0.15236592436498428,0.2646388632687392,0.06134637382202925,0.44370830695110514,0.2004380920356641,5.466897487061897,6.251249723963454,2.037471467892041,6.8035558281976005,39.104774644019194,58.40063391385711,30.417112180858606,45.96824965742858,29.847264554635316,2.016274418067518,,5.298696391571175,52.09198947419313,0.003155234106023529,0.2961945535299416,0.038065547300339286,0.00033603643274804763,0.025416054391558307,1.5446509305287865,0.0
2011-09-01,0.7622700627677902,0.8121938724546871,0.6820535181947379,1.5735962264715595,1.0433232287706626,4.306292921886405,3.0682989392969313,1.5407620013465793,4.108116882839621,28.453764776275296,44.29856895129035,22.959209034069346,38.38781100327793,24.362114431800574,1.909490714992982,,4.325223302025136,47.98737856500012,0.004495700649380397,0.2121058385555219,0.020889714241919006,0.0014253681074735717,0.0,0.8372262629824397,0.0
2011-10-01,7.911187048682757,6.440582900647446,8.265225600063733,6.113950651379329,6.0833404110257865,3.2026061345412944,3.782295922998119,7.0259173692151515,3.7170615700107175,16.43409711605083,26.797096260916444,14.43839426735354,21.441927885777627,13.449339082428168,4.597516126877763,,4.079130011684542,49.48969506371925,0.3632154233748884,0.23948263733481584,0.37627149187064346,0.03222375648889092,0.058671144093718465,0.7206258680694426,0.0
2011-11-01,6.138950614328344,8.776446388447013,7.211827072266641,8.780792746899163,8.23341581169745,2.5117614612753725,2.4380553334661514,5.087371690009939,3.012196117906612,10.546888287667207,13.476578921243561,6.8398390049443245,11.357374251898342,7.561065033004061,7.486497271927482,,6.077104491784232,51.57512568654973,0.4113367940603205,0.3724677088619587,0.26048679876821557,0.25262278916748826,0.533298081601647,0.8564375705545793,0.543396248857098
2011-12-01,0.6464054575750947,4.3039679630137355,0.7194882205216152,2.4049713474530883,3.190968814591772,1.7313474328165248,2.159192616054538,1.2139893898316498,2.5615833447122007,8.037489592333179,13.674375991111237,4.034094689630201,9.531223212572616,6.9924360131207255,7.749211693722831,,5.838627115347727,53.70074245113634,0.0480287475926859,0.23269630771454622,0.04752158791584352,0.12309854700484013,0.5359528625724723,0.700335138845445,0.9638116730036708
2012-01-01,15.654209135136385,15.577638791816668,16.332605139524603,14.936443681349964,13.014595535274822,1.9531268709576575,3.1537119261315723,4.114368719710462,3.351050538445552,8.587594590986056,12.393258937870177,5.029062767729545,9.137654926738374,7.4215676143495335,9.840876801206239,,12.234049530874378,57.804084127755765,1.2888960573878767,0.8203542654301483,0.725093444158729,0.448229703279846,1.1714694124847904,2.7002585361475484,3.691986268706133
2012-02-01,5.013521111536774,7.3726712980026345,6.246870149381091,6.833444202073686,6.908741651302766,2.986859318453228,5.069012918369376,3.6403903645039177,5.7203410030687865,10.53212856133433,14.900547189102898,6.422127771757352,12.012496274415973,9.523556709250789,13.31930350845906,,12.833851887539302,64.44415600369679,1.2402448356173923,0.6815890482228187,0.30642040184383923,0.31428898606623457,1.8517285021938596,3.6776435730258625,4.4874064129124385
