,p_prism,p_trmm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,pet_modis,pet_gldas,pet_tc,pet_nldas,pet_gmet,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas
2007-09-01,0.3450909956661936,0.36023469973985717,0.35207587078776553,0.3517167849505743,0.45915479752481964,1.2903203942443067,0.4155529020025991,0.4245514392981528,0.2140055481535084,9.060546921935533,15.408152115331049,7.7355318316017,13.7009780385705,8.234754715152826,,,0.9363519827739106,17.728571702524718,0.007261683736380385,0.06254098796196965,0.00367160700403921
2007-10-01,1.0803488451217735,1.4950784884199506,1.1240320186960637,1.2011516942592357,2.017848075702889,0.7653353993378352,0.9665353624025442,1.2710355304917424,0.5594212855685307,5.022951784253317,9.998181282174833,5.018367197003195,8.735341770013822,5.213739105555237,,,0.8722576280206558,18.53497167512929,0.06511094248782372,0.10809299677759154,0.06733904756528446
2007-11-01,0.5162011130585205,0.4011548267860293,0.500351618757917,0.7910728325195178,0.7566115215743437,0.6093682492473284,0.6714490288391142,0.516790450688052,0.6088846087590878,3.8059949910894355,6.886242537829948,2.593756278193937,5.253821331897439,3.142082515306006,,,0.8115473068497819,18.98919418138766,0.024752449299172564,0.06959463853715253,0.020386308641062462
2007-12-01,2.720594727824427,4.201750846057975,3.200168310906764,2.5666362432603713,4.913449813832451,0.4669691650904178,0.7442336694819413,1.3283620260143696,0.6478697136217783,1.5248626882862197,3.5563270007835763,1.5645362305555304,3.1285159238425297,2.114244015075081,,,2.706910453469666,20.4764259080695,0.1341797770898161,0.3199655970483808,0.15101336814141425
2008-01-01,6.660874243048924,8.317868180506569,7.766070615888781,7.051848383484319,10.676634551142154,0.7402500444979705,1.1966092981984588,1.6042947546401762,1.504539025722267,1.7591294737014047,3.1561494403377313,1.6078760166838555,2.769933927622633,2.0513103845488074,,,6.609353537878137,27.279853053719094,0.7092005261674281,1.7340725504528423,0.6179160065194893
2008-02-01,2.6417155771932648,2.9431952934363084,3.176462675700225,2.3663199193410414,3.314082504727285,1.4584419957541028,1.9440582908033606,1.9859570417769088,1.9487748185588292,3.883764818182516,4.61389296940031,2.5068172068948757,3.7955972400849687,3.0449017648174483,,,6.702745262417317,30.04896943778443,0.27517359239632977,1.3794515768338829,0.30344588406997564
2008-03-01,0.0922436900608738,0.8518272682245662,0.09560186545765986,0.8136055655311498,1.59462263689461,1.4048192191854842,3.8526891122173614,1.5460228399897042,2.8950285811767613,4.654225823190213,9.589366018055836,4.976783374538393,7.3227099984891195,5.724579859828836,,,5.184887354643878,29.190545269746636,0.004974858341360773,0.7488760638118886,0.019833896829270944
2008-04-01,0.06850906850131443,0.45481084456076426,0.11765551234403822,0.4736487487677178,0.9576235768085546,1.8576978545521006,4.178952175855526,1.3995684488494546,2.681511134630193,9.600095030847575,14.248869239668796,7.167142937074138,10.968153181017572,8.057814698773141,,,3.6741351001718465,25.938941245626147,0.001640445173325491,0.25303350261440993,0.006105046212582968
2008-05-01,0.2170788063347536,0.30549428194735617,0.23656663899689404,0.3311361442267115,0.6555417494373885,1.2477536886281342,3.1404769794329357,0.904209782568405,1.489816622333113,8.40369746836375,19.125303042039945,9.59178204832933,15.59166399334421,11.068648011590042,,,2.603841402269616,22.630429996673733,0.002178712410462749,0.14054645516834652,0.0024578373318737213
2008-06-01,0.0004882733536939737,0.03790770945586916,0.0,0.1221153461548482,0.14914952008788834,1.1377039147176184,1.7381825960039774,0.4175906301823029,0.7141752057788973,10.292512911387467,23.224817729981297,11.823044353880457,19.467469098884127,12.932546781890862,,,1.8938390710344284,20.41505997523564,0.0,0.10315815303543799,0.00010731917879492053
2008-07-01,0.0001984993777948996,0.0411129778871734,0.0,0.03850073941857102,0.13401425000617576,1.2392484644767834,0.8354707178627012,0.2524780193382752,0.2848394123953934,9.776043284839927,23.841748026283096,12.036201637620112,20.895523801940964,13.219010481173557,,,1.5078430467308928,18.847304081228522,0.0,0.08468610640683934,1.479235119058582e-08
2008-08-01,0.003520424945773518,0.039797822699890524,6.657082901960784e-07,0.06793300739246806,0.08124043790983466,1.2594566904332969,0.4617296820938031,0.18205748530927807,0.15282232645710186,12.4597933155318,21.659091295898556,10.94744222758049,19.147417329686455,12.051952859216103,,,1.269095502037233,18.035557815499306,0.0,0.07165407505563573,2.2210110933247252e-06
2008-09-01,0.0029756148113356568,0.03752379086060915,0.0,0.18758516972518727,0.1829868226697778,0.7260162095827991,0.24047578926198082,0.13413246522918598,0.08026887802769661,8.042737554513204,16.499805238784365,8.128372547656143,14.76665658057915,9.12821155437868,,,1.099106994526168,17.6424833115676,0.0,0.060569669145639785,1.642456063815946e-05
2008-10-01,0.4522480847156899,0.9452396651528647,0.7092234210670884,1.081380083938542,1.2043271538442537,0.7646812538370849,0.4689332490457836,0.6071401135352714,0.2963178827398609,7.5641461712728875,11.42200302579824,5.599118181715391,10.047286203378091,6.15035074683216,,,0.9772873844442855,17.730951371669068,0.023590263465709815,0.06729156995186433,0.025875618413541857
2008-11-01,1.780845881922426,2.896200144534138,2.16936097602693,2.105211199849534,3.7404494594392106,0.5469290636489783,0.8685266890463266,1.7982564560662164,0.9282228766478087,2.7063276015556332,4.952269199477718,2.6650266937922433,4.619077874610433,2.7695087739035134,,,1.5527113529046839,19.902596633377694,0.10169088716216909,0.164482685009172,0.15696547490280408
2008-12-01,2.016254907319095,2.761229345017904,2.3648145854408775,1.6298417958978095,3.0297744982176704,0.6555973152509048,0.6884508331248222,1.2610432781231073,0.6026838498027888,2.054482981739738,2.9782095045240218,1.4264272707295769,2.9957484273899504,1.5792235079327686,,,2.6754996747681634,21.609306665691015,0.09868043170534539,0.1801786172723898,0.1221151056081552
2009-01-01,1.5636205601124598,2.455161855712168,1.6659819291034499,1.194856272888556,2.7176579356880803,0.848055766199937,1.1420575672087938,1.1286691251623924,0.8870864153673724,3.842340129982241,4.036486374533036,1.9487402329226986,3.229277855937868,2.3159243467304287,,,2.7599218668274954,24.0502094784795,0.056403721724929544,0.30531407510654196,0.05170299385246817
2009-02-01,4.8017875967966,5.829585860338415,5.577663569526272,5.545590187289849,6.44894093405838,1.371750897144403,1.482238371874528,2.213982924099617,1.8326614784050934,3.547593859529374,4.039545833562627,2.507995374860905,4.0288023739088334,2.7143151947006405,,,5.115075502294437,25.679293441034595,0.25027650750592706,1.0828443613467047,0.4735496365326679
2009-03-01,1.4505170200989184,2.2357548743882982,1.6541876993701532,1.9390230525624532,3.5171508879745503,2.038126691216471,3.5050037830159746,1.917489770962547,2.7675985636169975,7.095212247292991,8.762371679851269,4.870506825900126,7.540188529888986,5.501557249811821,,,4.639837379828957,29.194618896504945,0.07607328919197297,1.3089247053569941,0.19816722510248908
2009-04-01,0.573599988836147,1.0158687069635322,0.6209496487681513,0.7813016787492406,1.402202821476518,1.4917114257033357,4.080099918942919,1.4391103357100878,2.6982087918712327,6.795380769609059,13.177490190305774,7.091575230912989,11.057436941947872,7.8177505950244885,,,3.4176068088968536,26.030179641104525,0.028498249158964723,0.3008557120674626,0.02601647957241702
2009-05-01,0.923048433122238,1.1087299007360942,0.9555325393815595,0.881429758544618,1.3777449243360231,1.8918582895065685,3.749391744788651,1.1989975056488282,1.9250737575151966,11.465523260969393,17.785480568119976,9.863536853680506,15.516625629169779,11.297490740535803,,,2.52645864255488,23.793913164998635,0.029475785938525515,0.21485883281502463,0.031028780162706895
2009-06-01,0.36045212423878564,0.6129093920710381,0.5040015881838351,0.2995979413457772,0.7395572886669273,1.931603079808265,2.4927357030555695,0.6596897069222437,0.8896713220348377,11.948920762623324,18.641392192517394,10.554530245800454,16.79695831480984,10.961752856647687,,,1.8683146912864377,21.399397200886728,0.010900206719827416,0.13095902438106619,0.005327730700207653
2009-07-01,0.0,0.018694855701618364,0.0,0.038439759887790075,0.04620596963113404,1.5748618531494232,1.1437609404978413,0.19827833473875325,0.37819233212866815,13.586242184329505,24.388820739761584,12.096902312332652,21.014071713806896,13.351220819308267,,,1.4346899074702555,19.327483241573344,0.0,0.09536591122106931,3.803034781945394e-09
2009-08-01,0.0014248578874813214,0.042649036556752715,9.525573944901963e-05,0.06936965922128092,0.09393176282810826,1.262459393812695,0.551301943353037,0.15163145899406327,0.1781021883483938,12.198815944312999,20.6241805800305,10.747541796696144,18.5466187938815,11.649070755327681,,,1.190017296557076,18.252102237766856,0.0,0.07514967655254849,6.21350020212832e-06
2009-09-01,0.13925214070074407,0.27487426186926023,0.18288616699212104,0.2483786030543091,0.37622919865147414,0.9391861397130258,0.4242122856593171,0.22654746086484218,0.17025087814605414,10.396792096716917,16.57596911027128,8.3460955170234,15.009060749997808,9.396334475144469,,,1.0258149385762132,17.83693412315636,0.0,0.0632388793165175,0.0014383849700778297
2009-10-01,2.150010586038922,2.7059684750024093,2.4858562451318313,1.9544454059013672,3.453236736705321,0.8745998838488471,1.0837748427057632,2.1703367422734936,0.711280172917076,4.697192550937131,10.402394037121867,5.0966809409314635,8.795903574122244,5.536469155618444,,,1.076217254183153,19.079769474874325,0.1127893556648196,0.18832735530489303,0.19786356086615606
2009-11-01,0.48689900350579357,1.296625441124961,0.5988842424254225,0.9059570262650727,1.8795258671886685,0.7515949492477968,0.9017649683837156,0.542598538426134,0.5919759092375434,4.28046951923997,5.667322057504566,2.801692366234104,4.97986266880867,3.0432349568710024,,,1.027687403353349,20.35340268371793,0.019821704573866648,0.1305297738825505,0.03450861347806931
2009-12-01,2.979936726293073,3.6955641423178696,3.309616202984237,2.862722370409705,4.412574062090833,0.557205838224211,0.7137218284830703,1.2981859461231706,0.7463093709141997,1.7763618636750038,2.926962279330789,1.347807499193633,2.618556208230823,1.6005008314599212,,,3.14587131308795,22.175115475859954,0.1433021581932156,0.2366021081667564,0.1402795760731742
2010-01-01,5.838956021405915,6.501438298356384,6.518313333641144,6.685237293456461,7.485631203391379,0.6976301362897371,1.0455702222324212,1.6506013616006727,1.4226012773790162,1.791738509766185,2.5978826808884947,1.7111258159105116,2.7571634627085966,1.5221112241259656,6.630144242780332,,6.388750500389346,26.683372758093704,0.48318832634305653,1.0368258509256825,0.44658319249224426
2010-02-01,3.6897153215631384,4.77953793285388,4.036566029530263,4.2819987378371565,5.149768600267131,1.1248077673247217,1.5791064663443086,2.1375878399898705,1.8898432719108655,2.3529572915067116,3.540651723246856,2.3584064416056116,3.5506667125517093,2.357936383709547,6.532419443871332,,6.775917408747922,30.021309026107527,0.4668229758174544,1.232859603765498,0.4390760072684094
2010-03-01,1.5194756275758246,2.186589436821398,1.8056847796025437,1.865583747980075,3.023568479375333,2.0063513840209724,3.6278108486754546,2.2643195826329325,3.2425411733352996,5.7367761420691155,7.695957186140947,4.749122456727345,6.943151953298541,4.837247662716898,5.59609478816078,,5.991755159626692,31.229345295746228,0.07689017863129423,1.392393525925419,0.1797838475538641
2010-04-01,3.4080844790780382,3.978078794903873,3.7190170160232388,3.0764612177293684,4.811479207713862,1.959542755645644,4.109113189711872,3.5915878436876656,3.6172845419925936,5.856436556416913,9.331540426013886,6.057122497626247,8.51607696791252,5.886591854970519,4.019301360385228,,5.730319090151505,30.140495039864295,0.22311495977126197,1.0924682717060534,0.3958298578866046
2010-05-01,0.735814356707708,0.8044996348070832,0.8664705437473788,0.5936847781854646,1.3566563222561276,2.1934565475309675,4.611793469543245,1.9159962842616864,2.9475776768974575,9.708267022919477,14.835133009335205,8.80111306796262,12.642368932529882,8.8490486276618,2.4373879159386935,,4.073101957379012,27.741801234347108,0.028833187537478485,0.4391102700649219,0.014796760311879771
2010-06-01,0.019325849293318587,0.05799324349227194,0.029366234667932357,0.13580687221101562,0.30977825051788244,2.200801064133011,4.0938153658880445,0.859185605142073,2.081709860003126,12.418869399338774,20.220701687735108,11.372606221985771,16.943152421249717,11.69610047017021,2.1679312988934454,,2.6764326815587385,24.440045670857273,0.0001485937870901961,0.20144458818448135,0.00046774601718709225
2010-07-01,0.0005476594720656344,0.01684355312459631,0.0,0.038760850687399324,0.28274774563403765,2.1058572470978696,2.052550835552668,0.42456346255171057,0.8180325982766202,13.326597644220735,23.288409416392444,11.948713354983255,19.827543643700075,12.650050839803347,0.9416951414907091,,1.9031480185502618,21.031113031106152,0.0,0.12417425113330338,8.865937865014282e-09
2010-08-01,0.0030227699705086294,0.03388939535604077,0.0019027312347764708,0.0703063997918039,0.10211851652069014,1.7935049924771542,0.7558324646341531,0.2624964601065872,0.2888969742569079,12.091093610834147,20.320923526453395,10.525314769507093,17.79026805482512,11.087292363666775,0.718019891673924,,1.5035776080333807,19.294833022764976,0.0,0.09318272139026604,1.7453978800144648e-05
2010-09-01,0.08166613190478578,0.08129118221138346,0.12086390194142155,0.2297386403528395,0.27600890661603283,1.2575305694945098,0.5011306782060583,0.2966187546342896,0.1860499337551898,9.623062543024442,15.191490315253779,8.167129414230082,13.850134317275257,8.691142469630861,0.7247332650468487,,1.2573941864311466,18.662560283126624,0.00563515597078431,0.07701355398479337,0.0009033532336588397
2010-10-01,1.8698816912331009,2.231588673311544,2.0232103334298217,1.8948483560139104,3.263861751922353,0.7785997594602194,0.7892301531718697,1.913914745966173,0.5206828897026236,4.583524035246928,8.937176100908454,5.053146345472801,8.798218048186522,5.096502763343109,1.4266408531012957,,1.2479220468904662,19.108949215695443,0.09565891930745966,0.17144159750067786,0.08610151595205132
2010-11-01,2.5025824366175073,2.9398099338728287,2.86671808192845,2.5151698966701774,3.998088258806866,0.8508805768507979,0.9115003401635813,1.9508547721544944,0.9541384619401173,3.8054925236197934,4.45131321533265,2.6931550527372896,4.382315196016277,2.6769228002174232,3.767523262551907,,2.1736357473444645,22.01218498325565,0.11911762029081618,0.36894508977776874,0.1718802437185535
2010-12-01,7.6041551937525,7.918165516163312,8.251635672256304,6.964899970545768,9.873272716192245,0.6711805442401897,0.6801310983797976,1.741275441916395,1.2016982545661712,1.4294322129019246,2.015582752339137,1.741275441916395,2.4229576975383353,1.5505158134315964,6.596035239390924,,6.505785732689117,26.833437701410475,0.32015345352811875,1.4688758885742283,0.45985330389189405
2011-01-01,1.903962423150727,2.554240940606055,2.0965222243663932,2.1757543462873508,3.3506492019389187,0.9674339424453677,1.0994526617531286,1.370890346081481,1.5156477167089497,2.485903140642067,2.6384203006742846,1.6612434415619426,2.482229234922421,1.7113408270171504,7.336019347354358,,6.568752763846977,32.27433813752869,0.10107576953160798,1.9830021977297079,0.18663647092722335
2011-02-01,3.0702724310631684,4.03147225935201,3.3337468065016607,2.609199121604337,4.546819744482032,1.4054341489228672,1.9627050993613975,2.3668872182140572,1.9563514846946213,3.8685030112437424,4.4799719238696065,2.6640216393026788,4.065303321447224,2.743467084606466,5.808207691543628,,6.954488366200873,31.876631002896065,0.25973772432323877,1.2547889543079969,0.35584352895881605
2011-03-01,6.394565054622814,6.751731880154,6.57443691522676,6.127608705148405,8.169025641696384,2.0998415253880567,2.922229711796541,3.6481783754530386,2.8407532476290585,4.877736162360001,5.44066054068309,4.232135614195146,5.41092111071839,4.129466150886012,6.716015284428199,,7.502550576087843,34.01041740071351,0.8268278733257614,3.782336429631256,0.729518437568402
2011-04-01,0.4177150389634183,0.6105249346403244,0.3889805766479147,0.7671009130720291,1.5768893388402168,1.885222994840881,4.667781065100716,2.279891919544912,3.9865597478006656,5.301122650266843,10.63765070200941,6.494779349090588,8.63900789633887,6.152407669937542,4.175082533943636,,5.525170111096472,32.31673649755985,0.018631341094662687,1.3833268865948547,0.02417084645650652
2011-05-01,1.3318638114042953,1.2122840380283277,1.492182414886096,0.8735378564937201,1.54770738527448,2.1951133300950527,4.5088659111030545,2.1533596231069736,3.103563371536835,9.532771794146592,15.099637043365654,8.891092538734167,12.206094273229189,8.584972976158529,2.106750542297473,,4.004370297068123,28.34992588342733,0.03641071451210204,0.43095188139228097,0.05658276502551966
2011-06-01,1.610337707759165,1.4244762137473728,1.729495001081192,0.34004112849447937,1.5955262647008817,2.3783963887539326,4.248587729462698,1.2209943306896154,2.3725322864825205,11.97416231148919,17.062069799535436,10.234119958317057,14.070741130675977,9.579059598273734,2.1736930124740996,,2.80535809991178,26.000714239545346,0.010845024411654868,0.2909480254257697,0.006504202252818882
2011-07-01,0.006630133827745235,0.03975898803441283,0.0030183173834637247,0.03908293780323406,0.0853975531302675,2.470855899170204,2.5626413438833056,0.49519766084986233,1.1206559854396825,13.174202348171429,21.185012192224953,11.67277999781289,18.042084334067543,11.373607909053668,1.3095698801577274,,1.999218089831404,22.394907913925394,0.0,0.16800469752081626,5.6314157124004106e-08
2011-08-01,0.003224639993964694,0.023192403387633495,0.0,0.06749850291286918,0.0679523564113992,1.9912225802294563,0.956498187886985,0.28695397540272255,0.3781768153727178,12.35870163492906,20.661223670715685,10.729506691333034,17.66182541927223,10.99067877799371,0.7696780006935653,,1.575208568144113,20.253054301225806,0.0,0.12262607426102877,2.2842972645978698e-08
2011-09-01,0.021382608213909318,0.06664399657393803,0.017024950495472542,0.21073246680311267,0.20699288285367387,1.2583221226414447,0.47000033930251905,0.25048867512928147,0.21705815870100428,9.561011074787737,15.982899574303442,8.181291664697477,14.493715179838706,9.098932223913444,0.6753242634829555,,1.3142805853766275,19.288758717331746,0.0,0.09752952913504667,0.0005597261102831862
2011-10-01,1.4705628583639148,1.4341543879501923,1.4997674625867832,1.2934123098226604,1.9720648512313947,0.8384495687699767,1.0893940873732093,1.4764180975068113,0.7231660543582734,5.658215759499192,9.646778876347042,5.129719837647877,7.992329393004176,4.6787353647981815,1.306296533637968,,1.193696188865757,19.93882730293108,0.07448169801634107,0.1263392061194778,0.0911864247676033
2011-11-01,1.4539977725631519,2.2362282762008814,1.7613827714604688,1.9333018446252055,2.956223031687286,0.7456002985706687,0.7145923202535863,1.4702786571952042,0.7595563565371445,3.852498565450894,5.270398911205415,2.52214097147936,4.435375836055766,2.634982950003812,2.319843581861394,,1.5104311316692833,20.892355662373078,0.08089036276854117,0.22945242166536156,0.06279513307835197
2011-12-01,0.1160155149894242,0.7188778336831465,0.11645087387669771,0.4976867645905911,1.0611344294994922,0.42361205299082594,0.6043175321320324,0.3182558201123302,0.4894414999424806,2.4508540361700857,4.7877667325483255,1.7025459348463656,3.5447645640252596,2.1647636187499506,2.2195459725420372,,1.4015696889647185,21.728658277987574,0.002932075716137245,0.14442625779927695,0.010177008812707998
2012-01-01,2.6260586454777988,3.711068571032654,2.961015102454659,3.2451875353282267,4.422115678429714,0.47987325943013315,1.0225312049642785,1.5412896182999283,0.9488406000683473,2.5237879431037893,4.463842797594155,2.001682349595881,3.5580365698184586,2.292694759363316,2.883064531370789,,3.0937643271240285,23.27311506696275,0.1376914565589103,0.51087936984541,0.18911654436313868
2012-02-01,0.8590317673847074,1.5935899948122407,1.0668974544231142,1.477409956734999,2.3913659840417703,0.9019607023569437,1.7872020049227706,1.1576667100715428,1.6680722222690678,3.622641661409884,5.8695825981379315,2.817764288780911,5.120036646237003,3.542727932323021,3.5491024908291915,,3.0137025180053585,25.58909045251533,0.0541402084760356,0.4008724193334177,0.03891030323014343
2012-03-01,4.15126627251064,4.630719777919839,4.393088338831926,4.345145453805944,5.813864535233313,1.360330891154252,2.7599947591984146,2.9728108933712365,2.2472264840285154,4.994788030597558,7.590818761058499,4.482887096661368,6.749025829081006,4.68386468651445,3.6067874714876043,,3.820000764152973,26.731262304115923,0.23272043864933348,0.9836979298840658,0.30675675341137126
2012-04-01,3.0586178356528224,3.068926187959108,3.037297588383936,2.590383345462153,3.1128528833803424,2.4516758437154533,4.005969931572798,2.9579133791835557,3.311879001991535,9.11350725785611,10.93775408521802,6.792320816436287,10.000645585323994,7.147124691878404,3.9929787515523545,,3.5246560267456757,27.443204039886826,0.13446203110199598,0.819036194252168,0.18994820228831005
2012-05-01,0.031530031641074006,0.1289280896544001,0.04372008058239214,0.25096445789676,0.23279797999132185,1.4872280047025208,3.85400553003624,0.6254505440579812,2.2431506827729746,8.999996862768791,18.291149395226537,10.293780692783267,16.1387993227104,11.66241556063577,1.983471042470562,,2.411021099073456,24.668218567407436,0.00401936500599999,0.27767027631819297,0.0011928595037215587
2012-06-01,0.10181572875668081,0.1336765272931486,0.15520337811197876,0.16533809931532573,0.2850920148561759,1.8904365685843922,2.282401951551993,0.38864021445682445,1.0328223567277186,13.216546795809805,20.9536841700465,11.42265516183995,18.74851018045128,12.821757114334213,1.5615093948857413,,1.7323893867901492,21.63241669864489,0.002339150156537256,0.12521370459891773,0.0023164626705159206
2012-07-01,0.0026471960173613824,0.024032771808870524,0.002196987209992157,0.03941223852233753,0.060276387435530994,1.8462905329375485,1.146173268530867,0.2114401699757284,0.4071443398847124,13.283633465071784,21.691094964593308,11.868739810817436,20.20079558200328,12.808946412501909,1.4750585273605616,,1.3417243953850728,19.59236723971796,0.0,0.08821748473711925,2.7051075345197802e-06
2012-08-01,0.0009827534802380007,0.034268707937805204,6.780839332254902e-05,0.06882540289422685,0.10175379195295257,1.2548803897846645,0.6016719155559123,0.1339944854007385,0.20674842183410985,12.598973923077994,21.486796530743202,10.956596608676767,19.600070469816774,12.810584931620612,1.0108568796552986,,1.1174304794146133,18.48265123919417,0.0,0.07165654316236458,1.0498512387268133e-05
2012-09-01,0.004189062056929578,0.031019983292142988,0.000563255326345098,0.20283656210591752,0.1285722407724811,1.0584922365247493,0.3008054832184075,0.11213869278160851,0.1426467184972174,10.476459889031688,16.516286411920525,8.037473861424541,14.695697828060615,9.43240604653549,0.796090082273526,,0.9679182169513663,17.944139309167497,0.0,0.059590003972122475,0.00020202526635540796
2012-10-01,0.6321803341332465,0.6233222993253421,0.6706377282188328,0.8953735461755348,1.049710526950678,0.9953026108868244,0.39820962569541785,0.8132223722333453,0.2877063756244717,6.560209083103796,10.33808312085185,5.365682518745299,9.230352569329835,5.824194504802039,1.1009923028124773,,0.86635872800768,17.925528155124404,0.033103331322509796,0.08281219513407671,0.025862309479667306
2012-11-01,2.842718922554465,4.027792448986059,3.6473008583829305,3.3447271241496597,5.138213086866322,0.5916780935666446,0.5650036775258795,1.9271332919929207,0.6402703932511414,2.3376434316100974,4.984748479958735,2.69346546710446,4.626546592634569,2.7985561547377262,2.7286912970115362,,2.980831188675564,18.978707045388596,0.16878423245010568,0.4712158570970437,0.11142295014907151
2012-12-01,6.116971655523815,6.320997145607172,7.050858790279126,5.470786397466295,6.853653814606162,0.8103812532822612,1.0336555557602454,1.457993238706866,1.2746253001727161,1.803240122647429,2.98499394367561,1.493227076922281,2.355742438887459,1.308296559064209,6.496878077970148,,6.505715803859227,25.623361234773306,0.6998970923578498,1.306687497615972,0.6741658395659434
2013-01-01,1.1019767762360162,1.5288741713973417,1.130189661673392,1.75332131614959,2.035191960800171,0.8487686309971377,1.1206484913304238,0.9661960373596482,1.376987862215077,2.583289527451931,3.5207534622148136,1.7733033831754612,2.804306686304518,1.8387132698856228,6.270155493578388,,6.267715770082083,27.82820296379544,0.05504994741916094,0.9362204148694839,0.09901815151653928
2013-02-01,0.5616355899597345,1.086291893988106,0.6852713171808393,0.8578077782486805,1.2663367223435968,1.259634273408619,1.8646594322267809,1.1813177992258326,1.9090994179125944,4.142621684513463,5.566401136009383,2.6762477459530363,4.422541974792614,3.0377152574911226,4.785753246739278,,5.665089484248245,27.876574616286632,0.042460784104286185,0.4621528070817826,0.03286050405675368
2013-03-01,1.2327703580863074,2.13032811602309,1.3492114055307631,1.9234586994267,2.470331048444582,1.762821487549882,3.394333349823231,1.7794997334649956,2.7237296903429646,5.9840442739307305,9.297768924691498,5.035744097825412,7.359941847631953,5.350112433717052,3.5547893763176517,,4.760252847850918,26.635735490125203,0.05015241468048667,0.3210986500483399,0.04286254869718415
2013-04-01,0.620124600634032,0.9398468008123089,0.6691972028232414,0.7773932338554322,1.1678006997712693,1.6212021225459559,4.176845073693433,1.621234496236561,2.9507523706367897,7.89148764071981,15.160871567093496,7.756694697533999,11.743220380480885,8.634097452787703,2.6666128718867816,,3.5198394798602046,25.165452220499382,0.026036200806447116,0.25115218401002426,0.05994738802460553
2013-05-01,0.2721461932048265,0.2324911017217371,0.31137769377416363,0.4288884474217344,0.4936366339332804,1.7886479729815907,2.688020925307476,0.8954255182611358,1.4396831025725272,11.71646058652981,20.12344539598691,9.985222958460042,15.683459034418723,11.430303413858054,1.685193224305463,,2.510660071740838,21.796475881018452,0.00577543192078039,0.13043849656298517,0.005233250917742231
2013-06-01,0.2321361082138854,0.2714223582243798,0.26774201117896806,0.23642651219138666,0.3520372463430675,1.7548153663260393,1.439748650823509,0.49793778021977525,0.6961655646859162,13.105860077897493,22.010022008608747,11.429676268286098,18.587156358308153,13.043725737437025,2.314112352324691,,1.8310644560940172,19.803377671801393,0.0020223819352509827,0.09479409870973073,0.0031902527779145394
2013-07-01,0.005830531685732272,0.02066363142645984,0.00930254524325588,0.04461450248785984,0.07510730850303035,1.8261219349843978,0.7765301846222782,0.23447329458221727,0.3088381752206399,13.22597984712923,24.00888874722082,12.158539947162739,20.83281722977169,13.445828041020455,1.3188772929581634,,1.438822559339219,18.517963817195596,0.0,0.0771530010244103,1.2366389809851449e-05
2013-08-01,0.008187739272879913,0.0300773423687598,0.0034414976320627446,0.07694311750172451,0.14259833285390747,1.7135251703334666,0.4696244887158528,0.2105080698974684,0.1516175929497205,11.939514355865404,20.758366786323812,10.621846699375123,18.53928169146646,11.447734812317291,0.8589890549962838,,1.204990709519059,17.74231191663923,0.0,0.06367552927068053,6.319177904386236e-06
2013-09-01,0.4235960103378793,0.37055412790775516,0.52371051841271,0.43705884216240537,0.6393531976654154,1.1499379434616963,0.41686493565751864,0.46251953162564385,0.15155631399103167,9.908063137700054,15.71959634616162,8.128923097433773,14.361572135580438,8.814848541374879,0.8906575941858834,,1.0450491811807876,17.480741869636482,0.015255434921051005,0.06296154020865427,0.0034186430806533094
2013-10-01,0.04574177241886924,0.17944262704873912,0.031247852894597104,0.4784772309013507,0.45502665897462047,0.5799777480606604,0.4602560095040621,0.199399887336223,0.5137803148954011,5.74879902724093,11.188923304048972,5.1570073988958045,9.64194070202123,5.913427951854994,0.9140119718724549,,0.9228286651231373,17.649383196197398,0.0,0.0558723725297129,0.010254382923068489
2013-11-01,1.0214164635100276,1.3611335127499273,1.1152853786950787,1.184467804730743,1.746427278522058,0.43807313962515054,0.5488904556008151,1.0780622475174662,0.5079689886888624,3.92527689753001,6.2012901571178745,2.756140443058009,5.559444049587954,3.4355492197835997,1.5983463754410034,,0.9536721236373584,18.08176941896051,0.05350767677522002,0.08216389632031262,0.04008336993320858
2013-12-01,0.3116410899927598,0.8807390625488646,0.33495273199075737,0.534745755198443,1.2582351287168443,0.30357960209327384,0.5519579375637238,0.4338495846597994,0.4741952646840067,2.177278866278134,4.065715382879854,1.7136442965174774,3.6334029672285113,2.2274592877530703,2.233184891665907,,0.9317694549501992,18.932162049522418,0.01810312645422366,0.07658365925007338,0.008539543057859193
2014-01-01,0.31377582081503974,0.8768923558777835,0.35586566159136596,0.9251003027882265,1.4799867940219613,0.26525783912118783,0.8261667652344843,0.40758224197299064,0.5882693917746771,2.238876590283893,4.887759735944178,2.2696971345240953,4.658866230826205,3.2496504477487638,1.7788556173367882,,0.8760284681372612,19.61205376308194,0.009430530916047028,0.08920622613796132,0.01893574397125056
2014-02-01,3.467176996969162,5.226703065933657,4.0731312537141795,4.436078481814758,5.960003038729617,0.5994610984189306,1.621900547301927,2.3645411862886303,1.5116485440221445,2.302182753596781,5.216192829414516,2.8142681239391,4.9955676717161674,3.29798327047745,4.087495107139257,,2.9354337564888846,21.954814362989385,0.1868666065942307,0.5328984501529815,0.23973872383332523
